,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
72974,Nao,Sim,Nao,0.0,1.0,Nao
72975,Nao,Sim,Sim,0.0,1.0,Nao
72976,Nao,Sim,Sim,0.0,1.0,Nao
72977,Nao,Sim,Nao,0.0,1.0,Nao
72978,Nao,Sim,Sim,0.0,1.0,Nao
72980,Sim,Sim,Sim,1.0,2.0,Nao
72982,Nao,Sim,Nao,0.0,2.0,Nao
72984,Sim,Sim,Sim,0.0,4.0,Nao
72985,Sim,Sim,Nao,3.0,1.0,Nao
72986,Nao,Sim,Nao,0.0,1.0,Nao
72987,Sim,Sim,Sim,1.0,2.0,Nao
72988,Sim,Sim,Sim,0.0,2.0,Nao
72989,Nao,Nao,Nao,0.0,1.0,Nao
72990,Sim,Nao,Nao,0.0,1.0,Nao
72992,Sim,Sim,Sim,0.0,3.0,Sim
72994,Sim,Nao,Sim,1.0,1.0,Nao
72995,Nao,Sim,Sim,0.0,2.0,Nao
72996,Nao,Sim,Sim,1.0,1.0,Nao
72997,Sim,Sim,Sim,0.0,3.0,Nao
72998,Sim,Sim,Sim,1.0,0.0,Nao
72999,Nao,Sim,Sim,0.0,1.0,Nao
73000,Sim,Sim,Sim,1.0,2.0,Nao
73005,Nao,Sim,Sim,0.0,2.0,Nao
73006,Sim,Sim,Sim,1.0,2.0,Nao
73007,Sim,Sim,Sim,1.0,2.0,Nao
73008,Sim,Sim,Sim,0.0,2.0,Nao
73009,Sim,Sim,Nao,0.0,1.0,Nao
73010,Sim,Sim,Sim,1.0,1.0,Nao
73011,Sim,Sim,Sim,0.0,5.0,Nao
73012,Nao,Sim,Nao,0.0,1.0,Nao
73013,Sim,Sim,Sim,2.0,2.0,Nao
73014,Sim,Sim,Sim,1.0,2.0,Nao
73015,Nao,Sim,Sim,0.0,2.0,Nao
73016,Nao,Sim,Nao,0.0,2.0,Nao
73017,Nao,Sim,Sim,1.0,1.0,Sim
73018,Sim,Sim,Sim,1.0,1.0,Nao
73020,Nao,Sim,Nao,0.0,1.0,Nao
73021,Nao,Sim,Sim,0.0,2.0,Nao
73022,Sim,Sim,Sim,0.0,2.0,Nao
73023,Nao,Sim,Sim,0.0,1.0,Nao
73026,Nao,Sim,Nao,0.0,1.0,Nao
73028,Sim,Sim,Sim,2.0,1.0,Nao
73031,Nao,Sim,Sim,0.0,1.0,Nao
73040,Nao,Sim,Sim,0.0,1.0,Nao
73041,Nao,Nao,Nao,0.0,1.0,Nao
73042,Nao,Sim,Nao,0.0,1.0,Nao
73046,Nao,Sim,Nao,0.0,1.0,Nao
73047,Sim,Sim,Nao,1.0,1.0,Nao
73048,Nao,Sim,Sim,0.0,1.0,Nao
73050,Sim,Sim,Nao,0.0,3.0,Nao
73051,Sim,Sim,Sim,1.0,1.0,Nao
73052,Sim,Sim,Nao,2.0,1.0,Nao
73053,Sim,Sim,Sim,2.0,0.0,Sim
73054,Sim,Nao,Sim,0.0,2.0,Sim
73055,Sim,Sim,Sim,3.0,1.0,Sim
73056,Nao,Nao,Nao,1.0,1.0,Sim
73057,Sim,Sim,Sim,2.0,0.0,Sim
73058,Nao,Sim,Nao,0.0,1.0,Nao
73059,Nao,Sim,Sim,1.0,0.0,Nao
73060,Sim,Sim,Sim,0.0,5.0,Sim
73061,Sim,Sim,Sim,3.0,0.0,Sim
73062,Sim,Sim,Sim,1.0,1.0,Sim
73063,Nao,Sim,Nao,0.0,1.0,Nao
73064,Sim,Sim,Sim,1.0,0.0,Nao
73065,Nao,Sim,Sim,1.0,0.0,Nao
73067,Sim,Sim,Sim,1.0,1.0,Sim
73069,Sim,Sim,Sim,1.0,2.0,Nao
73070,Sim,Nao,Sim,1.0,0.0,Nao
73071,Sim,Sim,Sim,2.0,0.0,Nao
73073,Nao,Sim,Nao,1.0,0.0,Nao
73074,Sim,Nao,Sim,1.0,0.0,Sim
73075,Nao,Nao,Nao,1.0,0.0,Nao
73078,Sim,Nao,Sim,1.0,0.0,Sim
73079,Nao,Sim,Sim,3.0,1.0,Sim
73080,Sim,Sim,Sim,1.0,0.0,Sim
73081,Sim,Sim,Sim,1.0,3.0,Nao
73082,Sim,Sim,Nao,1.0,1.0,Sim
73083,Sim,Sim,Sim,1.0,0.0,Sim
73084,Nao,Sim,Sim,0.0,1.0,Nao
73085,Sim,Sim,Sim,0.0,1.0,Sim
73086,Sim,Sim,Sim,0.0,1.0,Nao
73087,Sim,Nao,Sim,0.0,1.0,Nao
73088,Nao,Sim,Sim,1.0,1.0,Sim
73089,Sim,Sim,Sim,1.0,2.0,Nao
73090,Sim,Sim,Sim,1.0,2.0,Sim
73091,Nao,Sim,Nao,1.0,1.0,Nao
73092,Sim,Sim,Sim,0.0,1.0,Nao
73093,Sim,Sim,Sim,1.0,1.0,Nao
73094,Sim,Sim,Sim,1.0,0.0,Nao
73095,Nao,Sim,Sim,1.0,0.0,Nao
73096,Sim,Sim,Nao,1.0,0.0,Nao
73097,Sim,Sim,Sim,0.0,1.0,Nao
73098,Nao,Nao,Sim,0.0,1.0,Nao
73099,Nao,Sim,Sim,0.0,1.0,Nao
73100,Sim,Sim,Sim,1.0,1.0,Nao
73101,Sim,Sim,Sim,1.0,0.0,Nao
73102,Nao,Nao,Sim,1.0,0.0,Nao
73104,Sim,Nao,Sim,1.0,1.0,Nao
73107,Sim,Sim,Sim,1.0,0.0,Nao
73109,Nao,Sim,Sim,0.0,1.0,Nao
73110,Sim,Sim,Sim,0.0,1.0,Nao
73111,Sim,Sim,Sim,1.0,0.0,Nao
73112,Nao,Nao,Sim,0.0,1.0,Nao
73113,Sim,Nao,Sim,0.0,2.0,Nao
73115,Nao,Sim,Sim,1.0,0.0,Nao
73116,Sim,Sim,Sim,0.0,2.0,Nao
73117,Nao,Nao,Sim,0.0,1.0,Nao
73118,Sim,Sim,Sim,0.0,1.0,Nao
73119,Sim,Nao,Nao,0.0,1.0,Nao
73120,Sim,Sim,Nao,0.0,3.0,Nao
73121,Sim,Sim,Sim,0.0,1.0,Nao
73123,Nao,Sim,Sim,0.0,1.0,Nao
73124,Sim,Sim,Sim,0.0,1.0,Nao
73125,Nao,Nao,Sim,0.0,1.0,Nao
73127,Nao,Sim,Nao,0.0,1.0,Nao
73128,Nao,Sim,Nao,0.0,1.0,Nao
73130,Nao,Sim,Sim,0.0,1.0,Nao
73131,Nao,Sim,Nao,0.0,1.0,Nao
73133,Nao,Sim,Sim,0.0,1.0,Nao
73136,Nao,Sim,Sim,0.0,2.0,Nao
73137,Nao,Sim,Nao,0.0,1.0,Nao
73139,Nao,Sim,Nao,0.0,2.0,Nao
73141,Nao,Sim,Nao,0.0,1.0,Nao
73142,Sim,Nao,Nao,1.0,2.0,Nao
73143,Nao,Sim,Sim,1.0,1.0,Nao
73144,Sim,Sim,Sim,1.0,2.0,Sim
73147,Sim,Sim,Sim,2.0,0.0,Sim
73148,Nao,Nao,Nao,0.0,1.0,Nao
73149,Sim,Sim,Nao,1.0,1.0,Nao
73150,Sim,Sim,Sim,4.0,0.0,Sim
73151,Nao,Sim,Nao,0.0,1.0,Sim
73154,Sim,Sim,Sim,1.0,1.0,Nao
73155,Sim,Sim,Sim,2.0,1.0,Nao
73157,Nao,Sim,Sim,1.0,0.0,Sim
73158,Sim,Sim,Sim,0.0,1.0,Nao
73159,Sim,Sim,Sim,0.0,2.0,Nao
73160,Sim,Sim,Sim,0.0,2.0,Nao
73161,Sim,Sim,Sim,1.0,1.0,Nao
73162,Sim,Sim,Sim,1.0,1.0,Nao
73163,Nao,Sim,Sim,0.0,1.0,Nao
73164,Nao,Sim,Sim,0.0,1.0,Nao
73165,Nao,Nao,Sim,0.0,1.0,Nao
73166,Sim,Sim,Sim,1.0,0.0,Nao
73167,Nao,Sim,Nao,1.0,0.0,Nao
73168,Nao,Sim,Nao,0.0,1.0,Nao
73169,Nao,Sim,Sim,0.0,2.0,Nao
73170,Nao,Sim,Sim,0.0,2.0,Nao
73171,Nao,Sim,Sim,1.0,0.0,Sim
73172,Nao,Sim,Nao,0.0,1.0,Nao
73173,Nao,Sim,Nao,0.0,1.0,Nao
73176,Nao,Sim,Nao,1.0,1.0,Nao
73178,Nao,Sim,Nao,0.0,1.0,Sim
73180,Nao,Sim,Sim,1.0,0.0,Sim
73182,Sim,Sim,Sim,0.0,1.0,Nao
73184,Sim,Sim,Sim,0.0,3.0,Sim
73186,Sim,Sim,Sim,1.0,1.0,Sim
73188,Nao,Sim,Nao,0.0,1.0,Nao
73189,Sim,Sim,Sim,2.0,0.0,Nao
73190,Nao,Sim,Nao,1.0,0.0,Nao
73191,Nao,Sim,Nao,0.0,1.0,Nao
73192,Nao,Sim,Sim,2.0,0.0,Sim
73194,Sim,Sim,Sim,0.0,1.0,Nao
73195,Sim,Sim,Sim,1.0,1.0,Nao
73196,Sim,Sim,Sim,1.0,1.0,Nao
73197,Nao,Sim,Sim,0.0,2.0,Nao
73198,Nao,Sim,Nao,0.0,1.0,Nao
73199,Sim,Sim,Sim,0.0,1.0,Nao
73200,Nao,Sim,Sim,0.0,2.0,Nao
73202,Sim,Sim,Sim,1.0,1.0,Sim
73203,Nao,Sim,Nao,0.0,1.0,Nao
73204,Sim,Sim,Sim,1.0,1.0,Nao
73205,Sim,Sim,Sim,1.0,2.0,Nao
73206,Sim,Sim,Sim,2.0,2.0,Sim
73208,Sim,Sim,Sim,5.0,1.0,Sim
73210,Sim,Sim,Sim,2.0,2.0,Sim
73212,Sim,Sim,Sim,0.0,2.0,Sim
73213,Sim,Sim,Sim,3.0,4.0,Sim
73215,Nao,Sim,Sim,1.0,2.0,Nao
73216,Sim,Sim,Sim,1.0,0.0,Nao
73217,Sim,Sim,Sim,2.0,1.0,Sim
73218,Nao,Sim,Sim,0.0,1.0,Nao
73219,Sim,Sim,Sim,1.0,0.0,Nao
73220,Sim,Sim,Sim,1.0,4.0,Sim
73221,Sim,Sim,Sim,1.0,2.0,Sim
73222,Sim,Sim,Sim,2.0,0.0,Sim
73223,Sim,Nao,Sim,0.0,1.0,Nao
73224,Sim,Nao,Sim,0.0,3.0,Nao
73225,Sim,Nao,Nao,1.0,0.0,Sim
73226,Nao,Sim,Nao,1.0,0.0,Nao
73227,Nao,Sim,Sim,0.0,2.0,Nao
73228,Sim,Sim,Sim,2.0,1.0,Sim
73230,Sim,Sim,Sim,0.0,3.0,Nao
73231,Sim,Sim,Sim,1.0,2.0,Sim
73232,Sim,Sim,Sim,1.0,2.0,Nao
73233,Sim,Nao,Nao,0.0,3.0,Nao
73234,Sim,Sim,Sim,1.0,1.0,Nao
73235,Nao,Sim,Sim,0.0,1.0,Sim
73236,Sim,Sim,Sim,1.0,1.0,Nao
73237,Nao,Nao,Sim,0.0,1.0,Nao
73238,Sim,Sim,Sim,1.0,2.0,Nao
73240,Nao,Nao,Sim,0.0,1.0,Nao
73241,Sim,Sim,Sim,0.0,2.0,Nao
73242,Sim,Nao,Nao,0.0,1.0,Nao
73244,Sim,Sim,Sim,0.0,1.0,Nao
73245,Nao,Sim,Nao,1.0,1.0,Nao
73246,Sim,Nao,Nao,0.0,1.0,Nao
73247,Nao,Nao,Sim,1.0,0.0,Nao
73248,Nao,Nao,Sim,0.0,2.0,Nao
73249,Nao,Nao,Sim,0.0,1.0,Nao
73250,Sim,Sim,Sim,0.0,2.0,Nao
73252,Nao,Sim,Sim,0.0,2.0,Nao
73253,Nao,Sim,Nao,0.0,1.0,Nao
73254,Sim,Sim,Sim,1.0,3.0,Sim
73255,Sim,Sim,Sim,1.0,1.0,Sim
73256,Sim,Sim,Sim,0.0,1.0,Sim
73257,Nao,Sim,Sim,0.0,1.0,Nao
73258,Sim,Sim,Sim,1.0,1.0,Nao
73259,Sim,Sim,Sim,0.0,3.0,Sim
73260,Nao,Sim,Sim,0.0,1.0,Nao
73261,Sim,Sim,Sim,1.0,1.0,Nao
73263,Nao,Sim,Sim,0.0,1.0,Nao
73264,Sim,Sim,Sim,0.0,1.0,Nao
73265,Sim,Nao,Sim,0.0,1.0,Nao
73266,Nao,Sim,Nao,0.0,1.0,Nao
73267,Sim,Sim,Sim,2.0,2.0,Nao
73269,Nao,Sim,Sim,2.0,1.0,Sim
73274,Nao,Nao,Sim,0.0,1.0,Nao
73275,Sim,Nao,Sim,1.0,0.0,Nao
73276,Sim,Sim,Nao,2.0,0.0,Nao
73279,Nao,Sim,Sim,0.0,1.0,Nao
73280,Sim,Sim,Sim,0.0,2.0,Sim
73281,Nao,Nao,Nao,0.0,1.0,Sim
73282,Nao,Sim,Sim,2.0,1.0,Sim
73283,Nao,Sim,Nao,0.0,1.0,Nao
73284,Sim,Sim,Sim,1.0,1.0,Nao
73286,Sim,Sim,Sim,0.0,2.0,Nao
73287,Sim,Sim,Sim,1.0,2.0,Nao
73288,Sim,Sim,Sim,2.0,1.0,Nao
73289,Nao,Sim,Sim,1.0,1.0,Nao
73290,Sim,Sim,Nao,0.0,1.0,Nao
73291,Sim,Sim,Sim,1.0,1.0,Sim
73292,Sim,Sim,Sim,1.0,1.0,Nao
73295,Sim,Sim,Sim,0.0,2.0,Nao
73296,Sim,Nao,Nao,1.0,0.0,Nao
73297,Sim,Sim,Sim,0.0,1.0,Nao
73298,Sim,Sim,Nao,1.0,0.0,Nao
73300,Nao,Sim,Nao,1.0,0.0,Sim
73301,Sim,Nao,Sim,0.0,3.0,Sim
73302,Sim,Sim,Sim,1.0,1.0,Sim
73303,Sim,Sim,Sim,2.0,0.0,Sim
73304,Nao,Nao,Nao,1.0,0.0,Nao
73305,Sim,Sim,Sim,1.0,1.0,Nao
73306,Sim,Sim,Nao,1.0,2.0,Sim
73307,Sim,Sim,Sim,1.0,0.0,Nao
73308,Sim,Sim,Sim,4.0,0.0,Sim
73309,Sim,Nao,Sim,2.0,0.0,Sim
73310,Sim,Sim,Sim,1.0,2.0,Sim
73311,Sim,Nao,Sim,0.0,2.0,Nao
73312,Sim,Sim,Sim,1.0,1.0,Sim
73313,Sim,Sim,Sim,1.0,1.0,Sim
73314,Sim,Sim,Sim,1.0,1.0,Sim
73315,Nao,Sim,Nao,0.0,1.0,Nao
73316,Nao,Sim,Nao,0.0,1.0,Nao
73317,Nao,Sim,Nao,0.0,1.0,Nao
73318,Nao,Sim,Sim,0.0,1.0,Nao
73319,Sim,Sim,Sim,0.0,1.0,Nao
73320,Nao,Sim,Nao,0.0,1.0,Nao
73321,Sim,Sim,Sim,0.0,1.0,Nao
73322,Nao,Sim,Sim,0.0,2.0,Nao
73323,Sim,Sim,Sim,1.0,1.0,Sim
73324,Nao,Sim,Sim,0.0,1.0,Nao
73325,Nao,Sim,Nao,0.0,1.0,Nao
73326,Nao,Sim,Sim,1.0,0.0,Nao
73327,Nao,Nao,Sim,0.0,1.0,Nao
73328,Sim,Sim,Sim,1.0,1.0,Sim
73329,Sim,Sim,Sim,0.0,1.0,Nao
73330,Nao,Nao,Sim,1.0,1.0,Sim
73331,Nao,Sim,Sim,1.0,0.0,Nao
73332,Sim,Sim,Nao,1.0,0.0,Sim
73333,Sim,Sim,Sim,0.0,1.0,Sim
73334,Sim,Sim,Sim,0.0,2.0,Nao
73336,Sim,Sim,Sim,0.0,1.0,Nao
73337,Sim,Sim,Sim,1.0,1.0,Sim
73338,Nao,Sim,Nao,0.0,2.0,Nao
73339,Sim,Sim,Sim,1.0,1.0,Sim
73340,Nao,Sim,Nao,0.0,2.0,Nao
73341,Nao,Sim,Sim,0.0,1.0,Nao
73343,Sim,Nao,Sim,1.0,0.0,Sim
73344,Sim,Nao,Sim,0.0,1.0,Nao
73346,Sim,Sim,Sim,0.0,1.0,Sim
73347,Nao,Sim,Sim,2.0,1.0,Sim
73348,Sim,Sim,Sim,1.0,0.0,Nao
73349,Sim,Sim,Sim,1.0,1.0,Sim
73350,Nao,Sim,Sim,0.0,1.0,Nao
73351,Sim,Sim,Sim,1.0,0.0,Sim
73352,Sim,Sim,Sim,0.0,1.0,Nao
73354,Sim,Sim,Sim,2.0,1.0,Sim
73355,Sim,Sim,Sim,0.0,2.0,Nao
73357,Sim,Sim,Sim,1.0,0.0,Sim
73358,Nao,Sim,Sim,0.0,2.0,Nao
73359,Nao,Sim,Sim,0.0,1.0,Nao
73360,Nao,Nao,Sim,0.0,2.0,Nao
73361,Sim,Sim,Sim,0.0,1.0,Nao
73362,Sim,Sim,Sim,1.0,0.0,Nao
73363,Nao,Sim,Nao,0.0,1.0,Nao
73364,Nao,Sim,Sim,0.0,1.0,Nao
73365,Sim,Sim,Nao,2.0,0.0,Sim
73367,Sim,Sim,Sim,1.0,0.0,Nao
73368,Nao,Sim,Sim,0.0,1.0,Nao
73371,Sim,Sim,Sim,0.0,1.0,Nao
73374,Nao,Sim,Nao,0.0,1.0,Nao
73376,Nao,Sim,Nao,0.0,1.0,Nao
73377,Nao,Sim,Sim,0.0,1.0,Nao
73378,Nao,Sim,Nao,0.0,1.0,Nao
73383,Sim,Sim,Sim,1.0,0.0,Nao
73384,Nao,Sim,Sim,1.0,1.0,Nao
73386,Sim,Sim,Sim,1.0,0.0,Nao
73387,Nao,Sim,Sim,1.0,1.0,Sim
73388,Sim,Sim,Sim,1.0,1.0,Nao
73389,Nao,Sim,Sim,1.0,0.0,Nao
73390,Sim,Nao,Nao,0.0,1.0,Nao
73391,Nao,Nao,Nao,0.0,1.0,Nao
73392,Nao,Sim,Nao,0.0,2.0,Nao
73393,Nao,Sim,Sim,1.0,0.0,Nao
73394,Nao,Sim,Sim,0.0,2.0,Nao
73395,Sim,Sim,Sim,1.0,2.0,Nao
73396,Sim,Sim,Sim,0.0,2.0,Sim
73397,Nao,Sim,Sim,0.0,1.0,Nao
73398,Sim,Sim,Sim,1.0,2.0,Nao
73399,Nao,Sim,Nao,0.0,1.0,Nao
73400,Sim,Sim,Sim,2.0,3.0,Sim
73401,Sim,Sim,Sim,0.0,1.0,Nao
73402,Sim,Sim,Sim,0.0,1.0,Nao
73403,Nao,Sim,Sim,0.0,3.0,Sim
73404,Nao,Sim,Nao,0.0,1.0,Nao
73408,Nao,Sim,Nao,0.0,1.0,Nao
73409,Nao,Sim,Sim,0.0,1.0,Nao
73410,Nao,Sim,Sim,1.0,0.0,Nao
73411,Nao,Sim,Sim,0.0,1.0,Nao
73412,Nao,Nao,Sim,0.0,1.0,Nao
73413,Sim,Sim,Sim,0.0,2.0,Nao
73416,Sim,Sim,Nao,0.0,1.0,Nao
73417,Nao,Sim,Sim,0.0,1.0,Nao
73418,Nao,Sim,Nao,0.0,1.0,Nao
73419,Nao,Sim,Nao,0.0,1.0,Nao
73420,Sim,Nao,Nao,0.0,1.0,Nao
73422,Nao,Sim,Nao,0.0,1.0,Nao
73423,Sim,Sim,Sim,0.0,1.0,Nao
73424,Sim,Sim,Sim,1.0,0.0,Nao
73425,Sim,Sim,Nao,0.0,1.0,Nao
73426,Nao,Sim,Sim,0.0,1.0,Nao
73427,Nao,Nao,Nao,0.0,1.0,Nao
73428,Nao,Nao,Nao,0.0,1.0,Nao
73429,Sim,Sim,Sim,0.0,2.0,Nao
73431,Sim,Sim,Sim,0.0,2.0,Nao
73432,Nao,Sim,Sim,1.0,1.0,Nao
73433,Nao,Nao,Nao,0.0,1.0,Nao
73434,Nao,Sim,Sim,2.0,0.0,Sim
73435,Sim,Sim,Sim,0.0,2.0,Nao
73436,Sim,Nao,Sim,1.0,1.0,Nao
73438,Sim,Sim,Sim,1.0,1.0,Nao
73440,Sim,Sim,Sim,0.0,2.0,Nao
73441,Nao,Nao,Nao,0.0,1.0,Nao
73442,Sim,Sim,Sim,0.0,2.0,Nao
73443,Sim,Nao,Sim,0.0,1.0,Sim
73444,Sim,Sim,Sim,0.0,2.0,Nao
73445,Sim,Sim,Sim,0.0,1.0,Nao
73446,Nao,Sim,Nao,0.0,1.0,Nao
73447,Nao,Sim,Sim,0.0,1.0,Nao
73448,Nao,Sim,Sim,2.0,0.0,Nao
73449,Sim,Sim,Sim,1.0,1.0,Nao
73451,Nao,Sim,Nao,0.0,1.0,Nao
73452,Nao,Nao,Nao,0.0,1.0,Nao
73453,Nao,Sim,Sim,0.0,2.0,Nao
73454,Nao,Sim,Nao,0.0,1.0,Nao
73455,Nao,Sim,Nao,0.0,1.0,Nao
73456,Nao,Sim,Nao,0.0,1.0,Nao
73457,Nao,Nao,Sim,0.0,2.0,Nao
73458,Sim,Sim,Sim,1.0,1.0,Nao
73459,Sim,Sim,Nao,0.0,1.0,Nao
73460,Nao,Sim,Nao,0.0,1.0,Nao
73463,Nao,Sim,Nao,0.0,2.0,Nao
73464,Sim,Sim,Sim,0.0,2.0,Nao
73466,Nao,Sim,Nao,1.0,0.0,Nao
73467,Nao,Nao,Sim,0.0,1.0,Nao
73468,Sim,Sim,Sim,1.0,0.0,Nao
73469,Sim,Sim,Sim,1.0,0.0,Nao
73470,Nao,Sim,Nao,1.0,0.0,Nao
73471,Nao,Sim,Sim,1.0,2.0,Nao
73472,Nao,Sim,Sim,0.0,1.0,Nao
73473,Sim,Sim,Sim,1.0,1.0,Nao
73474,Sim,Sim,Sim,0.0,1.0,Nao
73476,Sim,Sim,Sim,0.0,2.0,Nao
73477,Nao,Sim,Sim,1.0,1.0,Nao
73478,Nao,Sim,Sim,0.0,1.0,Nao
73481,Nao,Sim,Sim,0.0,1.0,Nao
73483,Nao,Sim,Sim,0.0,2.0,Nao
73485,Sim,Sim,Sim,1.0,1.0,Nao
73486,Nao,Sim,Nao,1.0,0.0,Nao
73490,Sim,Sim,Sim,0.0,1.0,Sim
73491,Sim,Sim,Sim,1.0,0.0,Nao
73493,Sim,Sim,Sim,2.0,0.0,Sim
73496,Sim,Sim,Sim,0.0,1.0,Sim
73499,Sim,Sim,Sim,2.0,0.0,Sim
73500,Sim,Sim,Sim,1.0,3.0,Sim
73501,Sim,Sim,Sim,1.0,2.0,Nao
73502,Sim,Nao,Sim,0.0,1.0,Sim
73503,Sim,Sim,Sim,1.0,0.0,Nao
73504,Sim,Sim,Nao,1.0,1.0,Nao
73505,Nao,Sim,Nao,1.0,1.0,Nao
73506,Nao,Sim,Sim,0.0,1.0,Nao
73507,Nao,Sim,Sim,0.0,1.0,Sim
73508,Nao,Sim,Sim,0.0,2.0,Sim
73509,Sim,Sim,Sim,0.0,3.0,Nao
73510,Nao,Sim,Nao,0.0,1.0,Nao
73511,Nao,Sim,Sim,0.0,1.0,Nao
73512,Nao,Sim,Nao,0.0,1.0,Nao
73513,Sim,Sim,Sim,3.0,1.0,Sim
73514,Sim,Sim,Sim,2.0,0.0,Sim
73517,Sim,Sim,Sim,1.0,0.0,Sim
73518,Nao,Sim,Sim,1.0,2.0,Sim
73520,Sim,Sim,Sim,1.0,0.0,Nao
73521,Sim,Sim,Sim,2.0,0.0,Sim
73522,Sim,Sim,Sim,1.0,0.0,Nao
73525,Sim,Sim,Sim,0.0,1.0,Nao
73526,Nao,Sim,Sim,0.0,1.0,Nao
73528,Nao,Sim,Sim,0.0,1.0,Sim
73529,Nao,Sim,Sim,1.0,0.0,Nao
73530,Sim,Sim,Sim,0.0,1.0,Sim
73531,Sim,Sim,Sim,3.0,0.0,Sim
73532,Sim,Sim,Sim,0.0,1.0,Nao
73533,Nao,Sim,Sim,0.0,2.0,Nao
73534,Sim,Sim,Sim,1.0,0.0,Sim
73535,Sim,Sim,Sim,0.0,1.0,Sim
73536,Sim,Sim,Sim,0.0,1.0,Nao
73537,Nao,Sim,Sim,1.0,0.0,Nao
73538,Sim,Sim,Sim,1.0,0.0,Sim
73539,Nao,Sim,Sim,0.0,1.0,Nao
73541,Sim,Sim,Sim,1.0,0.0,Nao
73542,Sim,Sim,Sim,1.0,1.0,Sim
73543,Sim,Nao,Sim,0.0,2.0,Nao
73544,Nao,Nao,Sim,0.0,1.0,Nao
73545,Sim,Sim,Sim,0.0,1.0,Nao
73546,Nao,Sim,Sim,0.0,2.0,Nao
73548,Sim,Sim,Sim,2.0,0.0,Sim
73549,Nao,Sim,Sim,0.0,2.0,Nao
73550,Nao,Sim,Sim,0.0,1.0,Nao
73552,Sim,Sim,Sim,0.0,2.0,Sim
73553,Sim,Sim,Nao,0.0,2.0,Nao
73554,Nao,Sim,Sim,0.0,3.0,Nao
73555,Nao,Sim,Nao,0.0,1.0,Nao
73557,Nao,Sim,Sim,0.0,1.0,Nao
73558,Sim,Sim,Sim,1.0,0.0,Nao
73559,Nao,Sim,Nao,0.0,1.0,Nao
73560,Nao,Sim,Sim,1.0,0.0,Nao
73561,Sim,Nao,Nao,0.0,1.0,Nao
73562,Sim,Sim,Sim,1.0,1.0,Nao
73564,Sim,Nao,Sim,0.0,1.0,Nao
73565,Nao,Sim,Sim,0.0,2.0,Nao
73566,Sim,Nao,Sim,1.0,1.0,Nao
73567,Sim,Sim,Sim,0.0,1.0,Nao
73568,Nao,Sim,Sim,0.0,1.0,Nao
73569,Sim,Sim,Nao,0.0,2.0,Nao
73570,Nao,Nao,Sim,0.0,1.0,Nao
73571,Nao,Nao,Sim,0.0,1.0,Nao
73572,Sim,Sim,Sim,0.0,1.0,Nao
73573,Sim,Sim,Sim,1.0,0.0,Sim
73574,Nao,Nao,Nao,0.0,1.0,Nao
73575,Nao,Nao,Sim,0.0,1.0,Nao
73576,Nao,Sim,Sim,1.0,2.0,Nao
73577,Nao,Sim,Sim,0.0,2.0,Nao
73579,Sim,Sim,Sim,1.0,1.0,Sim
73580,Sim,Sim,Sim,0.0,1.0,Nao
73585,Nao,Sim,Sim,0.0,1.0,Nao
73586,Nao,Sim,Nao,0.0,1.0,Nao
73589,Sim,Nao,Sim,0.0,2.0,Nao
73590,Nao,Sim,Nao,0.0,1.0,Nao
73591,Nao,Sim,Sim,0.0,1.0,Nao
73592,Nao,Nao,Sim,1.0,0.0,Nao
73594,Nao,Sim,Nao,0.0,1.0,Nao
73595,Nao,Sim,Nao,0.0,1.0,Nao
73596,Nao,Sim,Sim,0.0,1.0,Nao
73597,Nao,Sim,Nao,0.0,1.0,Nao
73598,Nao,Sim,Sim,1.0,0.0,Nao
73600,Nao,Sim,Nao,0.0,1.0,Nao
73603,Nao,Sim,Sim,0.0,1.0,Nao
73609,Nao,Sim,Nao,1.0,0.0,Nao
73610,Nao,Sim,Nao,0.0,1.0,Nao
73611,Nao,Sim,Sim,1.0,0.0,Nao
73614,Nao,Sim,Nao,0.0,1.0,Nao
73615,Nao,Sim,Sim,1.0,0.0,Nao
73616,Nao,Sim,Sim,0.0,1.0,Nao
73617,Nao,Sim,Sim,0.0,1.0,Nao
73618,Nao,Sim,Sim,0.0,1.0,Nao
73620,Nao,Sim,Nao,0.0,1.0,Nao
73621,Sim,Sim,Sim,0.0,1.0,Nao
73623,Sim,Sim,Sim,0.0,1.0,Nao
73624,Sim,Sim,Nao,0.0,1.0,Nao
73625,Sim,Sim,Sim,1.0,1.0,Sim
73626,Sim,Sim,Sim,2.0,2.0,Nao
73627,Sim,Sim,Sim,0.0,2.0,Nao
73628,Sim,Sim,Sim,1.0,0.0,Nao
73629,Sim,Sim,Sim,0.0,1.0,Nao
73630,Sim,Nao,Sim,0.0,2.0,Sim
73631,Nao,Sim,Nao,0.0,1.0,Nao
73632,Nao,Sim,Sim,0.0,1.0,Nao
73633,Sim,Sim,Sim,1.0,0.0,Sim
73634,Sim,Nao,Sim,0.0,1.0,Nao
73635,Sim,Sim,Sim,1.0,0.0,Nao
73636,Nao,Nao,Nao,1.0,0.0,Nao
73637,Sim,Nao,Sim,1.0,0.0,Nao
73639,Nao,Nao,Nao,2.0,0.0,Nao
73641,Nao,Sim,Sim,0.0,1.0,Nao
73642,Nao,Sim,Sim,1.0,1.0,Nao
73643,Nao,Sim,Nao,0.0,1.0,Nao
