,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
98928,Nao,Sim,Nao,0.0,1.0,Sim
98930,Sim,Sim,Sim,2.0,1.0,Sim
98931,Sim,Nao,Sim,2.0,0.0,Sim
98932,Sim,Sim,Sim,0.0,2.0,Sim
98933,Nao,Sim,Sim,2.0,1.0,Nao
98934,Nao,Nao,Sim,0.0,1.0,Nao
98935,Sim,Sim,Sim,0.0,1.0,Nao
98936,Sim,Nao,Sim,1.0,1.0,Sim
98937,Nao,Sim,Sim,0.0,2.0,Sim
98938,Nao,Nao,Nao,0.0,1.0,Nao
98939,Sim,Sim,Sim,2.0,0.0,Sim
98940,Sim,Sim,Nao,0.0,2.0,Sim
98941,Nao,Sim,Sim,1.0,0.0,Sim
98942,Sim,Sim,Nao,1.0,1.0,Sim
98943,Sim,Sim,Sim,2.0,0.0,Sim
98944,Sim,Sim,Sim,2.0,0.0,Sim
98945,Sim,Sim,Sim,1.0,1.0,Sim
98946,Sim,Sim,Sim,2.0,0.0,Sim
98947,Sim,Sim,Nao,0.0,1.0,Nao
98949,Sim,Sim,Sim,1.0,0.0,Sim
98950,Sim,Sim,Sim,3.0,0.0,Sim
98951,Sim,Sim,Sim,3.0,0.0,Sim
98952,Sim,Nao,Nao,1.0,1.0,Nao
98953,Sim,Nao,Sim,2.0,0.0,Sim
98955,Sim,Sim,Sim,1.0,1.0,Sim
98956,Nao,Sim,Nao,0.0,1.0,Nao
98957,Sim,Sim,Sim,0.0,2.0,Nao
98958,Nao,Sim,Sim,0.0,1.0,Nao
98959,Sim,Sim,Sim,2.0,0.0,Sim
98960,Sim,Sim,Nao,1.0,0.0,Nao
98961,Nao,Sim,Nao,1.0,0.0,Sim
98962,Nao,Nao,Sim,1.0,1.0,Nao
98963,Nao,Nao,Sim,0.0,1.0,Nao
98964,Nao,Nao,Nao,0.0,1.0,Nao
98965,Sim,Nao,Sim,1.0,0.0,Nao
98966,Sim,Sim,Nao,1.0,0.0,Nao
98967,Nao,Sim,Sim,1.0,0.0,Nao
98968,Nao,Sim,Sim,0.0,1.0,Nao
98969,Sim,Nao,Sim,1.0,0.0,Nao
98970,Nao,Sim,Sim,0.0,1.0,Sim
98971,Nao,Sim,Sim,0.0,1.0,Nao
98974,Nao,Sim,Sim,0.0,3.0,Nao
98975,Nao,Sim,Sim,0.0,1.0,Nao
98977,Nao,Nao,Nao,0.0,1.0,Nao
98978,Nao,Sim,Sim,1.0,0.0,Nao
98979,Nao,Sim,Sim,1.0,0.0,Nao
98980,Sim,Sim,Sim,0.0,2.0,Nao
98981,Nao,Sim,Nao,0.0,1.0,Nao
98982,Nao,Sim,Sim,1.0,0.0,Nao
98983,Sim,Sim,Nao,0.0,1.0,Nao
98984,Nao,Nao,Sim,1.0,0.0,Nao
98985,Sim,Sim,Sim,1.0,0.0,Sim
98986,Sim,Sim,Sim,0.0,2.0,Nao
98987,Sim,Sim,Sim,1.0,2.0,Sim
98988,Nao,Sim,Nao,0.0,1.0,Nao
98989,Nao,Nao,Sim,1.0,0.0,Nao
98990,Nao,Sim,Sim,0.0,2.0,Nao
98991,Nao,Sim,Sim,1.0,1.0,Nao
98992,Sim,Sim,Sim,0.0,3.0,Sim
98993,Nao,Sim,Nao,1.0,1.0,Nao
98994,Sim,Nao,Sim,0.0,1.0,Nao
98995,Sim,Sim,Sim,0.0,2.0,Nao
98998,Sim,Sim,Sim,1.0,1.0,Nao
98999,Nao,Nao,Nao,0.0,1.0,Nao
99000,Sim,Sim,Sim,1.0,1.0,Sim
99001,Sim,Nao,Sim,2.0,0.0,Sim
99002,Sim,Sim,Nao,1.0,1.0,Sim
99003,Nao,Sim,Sim,1.0,0.0,Nao
99004,Sim,Sim,Sim,1.0,0.0,Sim
99005,Sim,Sim,Sim,1.0,1.0,Nao
99006,Sim,Sim,Sim,0.0,3.0,Sim
99007,Sim,Sim,Sim,2.0,1.0,Nao
99009,Sim,Sim,Sim,0.0,1.0,Sim
99010,Sim,Sim,Sim,1.0,0.0,Sim
99011,Nao,Sim,Sim,1.0,0.0,Sim
99012,Nao,Sim,Sim,0.0,1.0,Nao
99013,Nao,Sim,Sim,0.0,1.0,Nao
99014,Sim,Sim,Sim,2.0,0.0,Sim
99015,Sim,Sim,Sim,1.0,1.0,Sim
99016,Nao,Sim,Nao,0.0,2.0,Nao
99017,Sim,Sim,Sim,1.0,0.0,Sim
99018,Sim,Sim,Sim,2.0,0.0,Sim
99019,Sim,Sim,Sim,0.0,1.0,Nao
99020,Sim,Sim,Sim,2.0,0.0,Sim
99021,Nao,Sim,Nao,0.0,1.0,Nao
99022,Sim,Sim,Sim,1.0,1.0,Nao
99023,Nao,Sim,Nao,0.0,2.0,Nao
99024,Sim,Nao,Sim,2.0,0.0,Nao
99025,Sim,Nao,Nao,1.0,1.0,Sim
99026,Sim,Sim,Nao,2.0,0.0,Sim
99027,Nao,Sim,Sim,1.0,0.0,Nao
99028,Sim,Sim,Sim,1.0,1.0,Sim
99029,Sim,Sim,Nao,1.0,0.0,Nao
99030,Sim,Sim,Sim,1.0,0.0,Nao
99031,Sim,Sim,Sim,0.0,3.0,Nao
99032,Sim,Sim,Sim,1.0,0.0,Sim
99033,Sim,Nao,Nao,2.0,1.0,Nao
99034,Sim,Nao,Sim,1.0,1.0,Sim
99035,Sim,Nao,Sim,1.0,1.0,Sim
99036,Sim,Sim,Sim,1.0,1.0,Sim
99037,Sim,Sim,Sim,1.0,1.0,Sim
99038,Sim,Sim,Sim,1.0,0.0,Nao
99039,Sim,Sim,Sim,0.0,4.0,Sim
99040,Sim,Sim,Sim,1.0,1.0,Nao
99042,Sim,Sim,Sim,1.0,0.0,Sim
99044,Sim,Nao,Nao,2.0,0.0,Sim
99045,Nao,Sim,Sim,1.0,0.0,Nao
99046,Nao,Nao,Nao,0.0,1.0,Nao
99047,Sim,Nao,Sim,1.0,0.0,Nao
99048,Nao,Sim,Sim,1.0,0.0,Nao
99049,Sim,Sim,Sim,0.0,1.0,Sim
99050,Nao,Sim,Sim,1.0,1.0,Nao
99051,Sim,Sim,Sim,0.0,1.0,Nao
99052,Sim,Nao,Nao,0.0,1.0,Sim
99053,Sim,Nao,Nao,0.0,1.0,Sim
99054,Sim,Sim,Sim,0.0,1.0,Nao
99055,Sim,Sim,Sim,1.0,0.0,Nao
99057,Sim,Nao,Nao,2.0,0.0,Sim
99058,Sim,Sim,Nao,1.0,0.0,Nao
99059,Nao,Sim,Sim,0.0,1.0,Nao
99060,Sim,Sim,Sim,0.0,3.0,Sim
99061,Sim,Sim,Sim,0.0,1.0,Nao
99062,Sim,Sim,Sim,1.0,1.0,Sim
99064,Sim,Sim,Sim,2.0,0.0,Sim
99065,Sim,Sim,Sim,3.0,1.0,Sim
99068,Nao,Sim,Sim,1.0,1.0,Nao
99069,Sim,Sim,Sim,3.0,0.0,Sim
99070,Sim,Sim,Sim,1.0,0.0,Sim
99071,Sim,Sim,Sim,1.0,2.0,Nao
99072,Sim,Sim,Nao,3.0,0.0,Sim
99073,Nao,Sim,Sim,1.0,0.0,Sim
99074,Sim,Sim,Sim,2.0,2.0,Sim
99075,Nao,Nao,Nao,1.0,0.0,Nao
99076,Sim,Sim,Sim,1.0,0.0,Nao
99077,Sim,Sim,Nao,2.0,0.0,Nao
99078,Sim,Nao,Sim,2.0,1.0,Sim
99079,Nao,Sim,Sim,0.0,1.0,Nao
99081,Sim,Sim,Sim,1.0,1.0,Nao
99083,Nao,Nao,Sim,1.0,0.0,Sim
99084,Sim,Sim,Sim,2.0,0.0,Sim
99085,Nao,Nao,Nao,1.0,0.0,Nao
99086,Nao,Sim,Nao,0.0,1.0,Nao
99087,Nao,Nao,Nao,2.0,0.0,Nao
99088,Sim,Sim,Sim,1.0,0.0,Sim
99092,Nao,Nao,Nao,1.0,0.0,Nao
99093,Sim,Nao,Sim,3.0,0.0,Sim
99094,Sim,Sim,Sim,1.0,1.0,Sim
99096,Sim,Nao,Sim,1.0,2.0,Nao
99097,Sim,Sim,Sim,2.0,1.0,Sim
99098,Sim,Sim,Sim,1.0,3.0,Nao
99099,Nao,Nao,Nao,1.0,0.0,Nao
99100,Sim,Sim,Sim,0.0,1.0,Sim
99101,Sim,Sim,Sim,1.0,0.0,Nao
99102,Sim,Sim,Sim,1.0,0.0,Nao
99104,Sim,Sim,Sim,1.0,0.0,Nao
99105,Nao,Sim,Sim,1.0,0.0,Sim
99106,Sim,Sim,Sim,1.0,0.0,Sim
99107,Sim,Sim,Sim,1.0,1.0,Sim
99108,Sim,Sim,Sim,1.0,0.0,Nao
99109,Sim,Sim,Sim,1.0,0.0,Nao
99110,Sim,Sim,Nao,1.0,0.0,Nao
99113,Nao,Sim,Sim,1.0,1.0,Sim
99114,Sim,Sim,Sim,1.0,1.0,Sim
99117,Nao,Sim,Sim,1.0,1.0,Nao
99118,Nao,Nao,Sim,1.0,0.0,Nao
99119,Sim,Sim,Sim,1.0,1.0,Nao
99120,Sim,Nao,Sim,1.0,0.0,Nao
99121,Sim,Nao,Nao,2.0,0.0,Sim
99122,Nao,Sim,Sim,1.0,0.0,Nao
99123,Nao,Sim,Nao,1.0,1.0,Nao
99124,Sim,Nao,Sim,1.0,0.0,Sim
99125,Sim,Nao,Sim,1.0,1.0,Sim
99126,Nao,Sim,Nao,1.0,0.0,Nao
99127,Sim,Nao,Sim,1.0,1.0,Sim
99128,Nao,Nao,Nao,1.0,0.0,Nao
99129,Nao,Sim,Nao,1.0,1.0,Nao
99130,Sim,Sim,Sim,2.0,1.0,Sim
99131,Sim,Sim,Sim,0.0,2.0,Nao
99132,Nao,Nao,Sim,1.0,0.0,Nao
99133,Nao,Sim,Sim,1.0,1.0,Sim
99134,Nao,Sim,Nao,0.0,1.0,Nao
99135,Nao,Sim,Sim,0.0,2.0,Nao
99136,Sim,Sim,Sim,1.0,0.0,Sim
99137,Sim,Nao,Sim,1.0,0.0,Nao
99139,Sim,Sim,Sim,2.0,0.0,Sim
99140,Sim,Sim,Sim,1.0,0.0,Nao
99141,Nao,Sim,Sim,1.0,1.0,Nao
99142,Nao,Sim,Sim,1.0,1.0,Nao
99143,Sim,Sim,Nao,1.0,0.0,Sim
99144,Sim,Sim,Sim,1.0,0.0,Nao
99145,Sim,Nao,Sim,1.0,1.0,Sim
99146,Sim,Sim,Sim,1.0,0.0,Sim
99147,Sim,Nao,Sim,0.0,1.0,Nao
99148,Sim,Sim,Nao,1.0,0.0,Nao
99149,Sim,Sim,Sim,3.0,0.0,Sim
99151,Sim,Sim,Sim,2.0,0.0,Sim
99152,Sim,Sim,Sim,2.0,0.0,Sim
99153,Sim,Sim,Nao,0.0,1.0,Nao
99154,Sim,Sim,Sim,0.0,2.0,Sim
99155,Sim,Nao,Sim,0.0,1.0,Nao
99156,Sim,Nao,Sim,1.0,1.0,Sim
99157,Sim,Sim,Sim,2.0,0.0,Sim
99158,Sim,Sim,Sim,0.0,1.0,Nao
99159,Sim,Nao,Sim,0.0,1.0,Nao
99160,Sim,Sim,Sim,2.0,1.0,Sim
99161,Sim,Nao,Nao,1.0,0.0,Sim
99162,Nao,Nao,Sim,1.0,0.0,Sim
99163,Sim,Nao,Sim,1.0,0.0,Sim
99165,Sim,Nao,Sim,1.0,0.0,Nao
99167,Sim,Sim,Sim,0.0,2.0,Sim
99169,Sim,Sim,Sim,1.0,1.0,Nao
99170,Nao,Nao,Sim,0.0,1.0,Nao
99171,Nao,Nao,Nao,0.0,1.0,Nao
99172,Sim,Sim,Sim,0.0,1.0,Sim
99173,Sim,Nao,Sim,0.0,1.0,Nao
99174,Nao,Sim,Sim,0.0,1.0,Nao
99175,Sim,Sim,Nao,1.0,1.0,Nao
99176,Sim,Sim,Sim,1.0,0.0,Sim
99177,Sim,Sim,Sim,1.0,0.0,Nao
99178,Sim,Sim,Sim,2.0,2.0,Sim
99179,Nao,Sim,Sim,0.0,1.0,Nao
99180,Nao,Sim,Sim,0.0,1.0,Nao
99181,Nao,Sim,Sim,0.0,1.0,Sim
99183,Nao,Sim,Nao,0.0,1.0,Nao
99185,Sim,Sim,Sim,1.0,1.0,Nao
99186,Nao,Nao,Nao,0.0,1.0,Nao
99187,Nao,Sim,Nao,1.0,0.0,Nao
99188,Sim,Nao,Nao,1.0,0.0,Sim
99189,Sim,Sim,Sim,0.0,1.0,Nao
99190,Sim,Nao,Sim,1.0,1.0,Sim
99191,Nao,Nao,Sim,1.0,0.0,Nao
99192,Nao,Sim,Nao,0.0,1.0,Nao
99194,Sim,Sim,Sim,1.0,0.0,Sim
99195,Sim,Sim,Nao,0.0,1.0,Nao
99196,Nao,Sim,Nao,0.0,1.0,Nao
99197,Sim,Sim,Sim,1.0,0.0,Nao
99198,Sim,Sim,Nao,2.0,0.0,Sim
99199,Sim,Sim,Sim,1.0,0.0,Sim
99200,Sim,Sim,Sim,3.0,0.0,Sim
99201,Nao,Nao,Sim,1.0,0.0,Nao
99202,Nao,Sim,Sim,0.0,1.0,Nao
99203,Nao,Nao,Nao,0.0,1.0,Nao
99204,Nao,Sim,Sim,1.0,0.0,Nao
99206,Nao,Nao,Sim,1.0,0.0,Sim
99207,Nao,Sim,Sim,1.0,1.0,Sim
99209,Nao,Sim,Sim,1.0,0.0,Sim
99210,Nao,Sim,Sim,0.0,2.0,Nao
99211,Sim,Sim,Sim,1.0,1.0,Nao
99212,Sim,Sim,Sim,3.0,0.0,Sim
99213,Sim,Sim,Sim,2.0,2.0,Sim
99215,Sim,Sim,Sim,2.0,0.0,Sim
99216,Sim,Nao,Sim,2.0,2.0,Sim
99221,Nao,Sim,Sim,1.0,1.0,Nao
99222,Nao,Sim,Sim,2.0,0.0,Nao
99223,Nao,Sim,Nao,0.0,1.0,Nao
99224,Nao,Sim,Sim,0.0,1.0,Nao
99229,Sim,Nao,Sim,1.0,1.0,Sim
99235,Nao,Sim,Sim,1.0,0.0,Sim
99238,Nao,Sim,Sim,1.0,1.0,Sim
99240,Nao,Sim,Nao,0.0,2.0,Nao
99243,Nao,Sim,Sim,1.0,3.0,Sim
99247,Sim,Sim,Sim,1.0,1.0,Sim
99248,Sim,Sim,Sim,0.0,1.0,Nao
99249,Sim,Sim,Sim,1.0,2.0,Sim
99250,Nao,Sim,Sim,0.0,2.0,Nao
99251,Nao,Sim,Nao,0.0,1.0,Sim
99252,Nao,Sim,Sim,1.0,0.0,Nao
99253,Sim,Sim,Sim,0.0,2.0,Nao
99256,Nao,Sim,Nao,1.0,0.0,Nao
99257,Sim,Sim,Sim,1.0,2.0,Sim
99259,Nao,Nao,Sim,0.0,1.0,Nao
99260,Sim,Sim,Sim,1.0,0.0,Nao
99261,Sim,Sim,Nao,1.0,0.0,Sim
99264,Sim,Sim,Sim,1.0,0.0,Sim
99265,Sim,Sim,Sim,0.0,1.0,Nao
99266,Nao,Sim,Sim,1.0,0.0,Nao
99272,Sim,Sim,Nao,0.0,1.0,Nao
99273,Sim,Nao,Sim,1.0,1.0,Nao
99274,Sim,Sim,Sim,1.0,0.0,Sim
99275,Nao,Sim,Nao,0.0,1.0,Nao
99276,Nao,Sim,Sim,0.0,1.0,Sim
99277,Sim,Sim,Sim,1.0,1.0,Nao
99278,Nao,Sim,Nao,0.0,1.0,Sim
99279,Sim,Nao,Sim,0.0,1.0,Sim
99280,Nao,Sim,Sim,0.0,4.0,Nao
99281,Sim,Sim,Sim,1.0,1.0,Sim
99282,Nao,Nao,Sim,1.0,1.0,Nao
99283,Sim,Nao,Sim,1.0,0.0,Nao
99284,Sim,Sim,Sim,1.0,0.0,Nao
99285,Nao,Sim,Nao,0.0,1.0,Nao
99286,Sim,Sim,Sim,0.0,2.0,Nao
99287,Sim,Sim,Sim,1.0,0.0,Nao
99288,Sim,Sim,Sim,1.0,2.0,Nao
99289,Sim,Sim,Sim,1.0,1.0,Sim
99290,Sim,Sim,Sim,1.0,2.0,Nao
99291,Sim,Nao,Nao,3.0,1.0,Nao
99293,Nao,Nao,Nao,1.0,0.0,Nao
99294,Sim,Nao,Sim,2.0,0.0,Sim
99295,Sim,Sim,Sim,1.0,1.0,Nao
99296,Sim,Nao,Sim,0.0,1.0,Nao
99297,Sim,Nao,Sim,0.0,2.0,Nao
99298,Nao,Nao,Nao,0.0,1.0,Nao
99299,Sim,Sim,Nao,1.0,1.0,Nao
99300,Nao,Sim,Nao,0.0,3.0,Nao
99301,Sim,Nao,Sim,0.0,1.0,Sim
99302,Nao,Nao,Nao,0.0,1.0,Nao
99303,Sim,Nao,Nao,1.0,0.0,Sim
99304,Sim,Sim,Nao,3.0,0.0,Sim
99305,Nao,Nao,Sim,0.0,2.0,Nao
99306,Sim,Sim,Sim,2.0,1.0,Nao
99307,Nao,Nao,Nao,0.0,2.0,Nao
99308,Sim,Sim,Sim,2.0,1.0,Nao
99309,Nao,Nao,Nao,0.0,1.0,Nao
99310,Sim,Sim,Sim,2.0,0.0,Sim
99311,Nao,Sim,Nao,0.0,1.0,Nao
99312,Sim,Sim,Sim,0.0,3.0,Nao
99313,Sim,Sim,Sim,1.0,1.0,Sim
99314,Sim,Sim,Sim,2.0,0.0,Sim
99315,Sim,Sim,Sim,2.0,0.0,Sim
99316,Sim,Nao,Sim,1.0,0.0,Nao
99317,Sim,Sim,Nao,2.0,0.0,Nao
99318,Sim,Nao,Sim,1.0,1.0,Nao
99319,Sim,Sim,Sim,1.0,1.0,Sim
99320,Sim,Sim,Sim,1.0,1.0,Sim
99321,Nao,Sim,Nao,1.0,1.0,Nao
99322,Sim,Sim,Sim,1.0,0.0,Sim
99323,Nao,Sim,Nao,0.0,1.0,Nao
99324,Sim,Sim,Sim,2.0,0.0,Sim
99325,Sim,Sim,Sim,2.0,0.0,Nao
99326,Sim,Sim,Sim,1.0,2.0,Sim
99327,Sim,Sim,Sim,0.0,3.0,Nao
99329,Sim,Sim,Nao,1.0,0.0,Sim
99330,Nao,Sim,Nao,0.0,2.0,Sim
99331,Sim,Nao,Sim,0.0,2.0,Nao
99332,Sim,Sim,Nao,0.0,1.0,Nao
99333,Sim,Sim,Sim,3.0,1.0,Sim
99334,Sim,Sim,Sim,2.0,0.0,Sim
99335,Sim,Nao,Nao,1.0,1.0,Sim
99337,Sim,Sim,Sim,2.0,1.0,Nao
99338,Sim,Sim,Sim,0.0,2.0,Sim
99339,Sim,Nao,Sim,1.0,2.0,Sim
99341,Sim,Sim,Sim,1.0,0.0,Sim
99342,Nao,Sim,Sim,1.0,3.0,Nao
99346,Nao,Nao,Sim,0.0,1.0,Nao
99357,Sim,Sim,Sim,0.0,4.0,Nao
99359,Nao,Sim,Sim,1.0,1.0,Sim
99360,Sim,Sim,Nao,0.0,1.0,Nao
99361,Sim,Sim,Sim,1.0,0.0,Nao
99362,Nao,Sim,Sim,1.0,1.0,Sim
99363,Sim,Sim,Sim,0.0,2.0,Nao
99364,Nao,Sim,Nao,0.0,1.0,Nao
99365,Sim,Nao,Sim,0.0,1.0,Nao
99366,Sim,Sim,Sim,1.0,2.0,Nao
99367,Sim,Sim,Sim,1.0,1.0,Sim
99368,Sim,Nao,Nao,0.0,1.0,Nao
99369,Nao,Sim,Sim,0.0,2.0,Nao
99370,Nao,Nao,Nao,0.0,1.0,Nao
99371,Nao,Sim,Nao,0.0,1.0,Nao
99372,Sim,Sim,Sim,1.0,0.0,Sim
99373,Sim,Sim,Sim,1.0,2.0,Sim
99375,Sim,Sim,Sim,1.0,1.0,Nao
99376,Sim,Sim,Sim,0.0,1.0,Nao
99377,Sim,Nao,Nao,0.0,2.0,Nao
99378,Sim,Sim,Sim,0.0,1.0,Nao
99379,Nao,Sim,Sim,0.0,2.0,Nao
99380,Sim,Sim,Sim,0.0,1.0,Nao
99381,Nao,Nao,Sim,0.0,2.0,Nao
99382,Nao,Sim,Sim,0.0,1.0,Nao
99383,Sim,Nao,Sim,0.0,1.0,Nao
99384,Sim,Sim,Sim,0.0,2.0,Nao
99385,Sim,Sim,Sim,0.0,1.0,Nao
99386,Sim,Sim,Sim,0.0,3.0,Nao
99387,Sim,Nao,Nao,0.0,1.0,Nao
99388,Nao,Sim,Nao,1.0,1.0,Nao
99389,Nao,Sim,Sim,0.0,2.0,Nao
99390,Sim,Nao,Nao,0.0,2.0,Nao
99391,Nao,Nao,Sim,2.0,2.0,Nao
99392,Sim,Nao,Sim,0.0,2.0,Nao
99393,Sim,Sim,Sim,0.0,1.0,Nao
99394,Sim,Nao,Nao,0.0,1.0,Nao
99395,Sim,Nao,Sim,0.0,1.0,Nao
99396,Nao,Sim,Nao,0.0,1.0,Nao
99397,Sim,Sim,Nao,1.0,0.0,Nao
99398,Sim,Sim,Sim,0.0,2.0,Nao
99400,Sim,Sim,Nao,2.0,0.0,Sim
99401,Sim,Sim,Sim,1.0,0.0,Nao
99404,Nao,Sim,Sim,0.0,1.0,Nao
99405,Sim,Sim,Nao,0.0,1.0,Nao
99407,Sim,Sim,Sim,0.0,1.0,Nao
99408,Nao,Sim,Nao,0.0,1.0,Sim
99410,Nao,Sim,Sim,1.0,1.0,Nao
99411,Nao,Nao,Sim,1.0,1.0,Nao
99412,Sim,Sim,Sim,2.0,0.0,Nao
99413,Sim,Sim,Sim,2.0,2.0,Nao
99414,Sim,Sim,Sim,1.0,0.0,Sim
99415,Nao,Sim,Nao,1.0,0.0,Nao
99416,Sim,Nao,Sim,1.0,1.0,Sim
99417,Sim,Sim,Nao,1.0,1.0,Nao
99418,Sim,Sim,Sim,0.0,2.0,Nao
99419,Sim,Nao,Sim,1.0,2.0,Nao
99420,Nao,Sim,Sim,0.0,2.0,Nao
99421,Sim,Sim,Sim,1.0,1.0,Nao
99423,Nao,Sim,Nao,0.0,1.0,Nao
99424,Nao,Nao,Sim,1.0,1.0,Nao
99425,Sim,Sim,Sim,1.0,1.0,Sim
99426,Sim,Sim,Sim,0.0,2.0,Sim
99427,Sim,Nao,Sim,1.0,0.0,Nao
99428,Sim,Sim,Sim,1.0,1.0,Sim
99429,Sim,Nao,Sim,0.0,1.0,Nao
99430,Sim,Sim,Sim,1.0,0.0,Nao
99431,Sim,Nao,Sim,1.0,0.0,Sim
99433,Nao,Sim,Sim,1.0,1.0,Nao
99434,Sim,Nao,Nao,2.0,0.0,Nao
99435,Nao,Sim,Sim,0.0,1.0,Nao
99436,Sim,Sim,Sim,1.0,0.0,Sim
99437,Sim,Sim,Sim,3.0,0.0,Sim
99438,Sim,Sim,Sim,2.0,1.0,Sim
99439,Sim,Sim,Sim,1.0,0.0,Sim
99441,Sim,Sim,Nao,0.0,2.0,Nao
99442,Sim,Sim,Sim,4.0,0.0,Sim
99443,Sim,Sim,Sim,1.0,1.0,Sim
99444,Sim,Sim,Sim,1.0,3.0,Sim
99446,Sim,Nao,Sim,2.0,0.0,Sim
99447,Sim,Nao,Sim,2.0,0.0,Sim
99448,Nao,Sim,Sim,1.0,0.0,Sim
99449,Sim,Sim,Sim,2.0,0.0,Sim
99450,Sim,Sim,Sim,0.0,1.0,Sim
99451,Sim,Sim,Nao,1.0,0.0,Nao
99452,Sim,Nao,Nao,2.0,1.0,Sim
99453,Nao,Sim,Sim,1.0,0.0,Nao
99454,Sim,Sim,Sim,1.0,2.0,Nao
99455,Sim,Sim,Sim,0.0,1.0,Sim
99461,Sim,Sim,Sim,1.0,1.0,Nao
99462,Sim,Sim,Sim,1.0,0.0,Sim
99463,Sim,Sim,Sim,3.0,1.0,Sim
99464,Sim,Sim,Sim,2.0,0.0,Sim
99466,Sim,Nao,Sim,2.0,0.0,Nao
99467,Nao,Sim,Sim,0.0,2.0,Sim
99468,Nao,Sim,Sim,0.0,1.0,Nao
99469,Sim,Sim,Sim,0.0,1.0,Sim
99470,Sim,Nao,Sim,2.0,0.0,Nao
99471,Nao,Sim,Nao,1.0,1.0,Nao
99472,Sim,Sim,Sim,0.0,3.0,Nao
99475,Sim,Sim,Sim,0.0,1.0,Sim
99476,Sim,Sim,Sim,0.0,2.0,Sim
99477,Sim,Sim,Sim,1.0,0.0,Sim
99478,Sim,Sim,Sim,2.0,0.0,Sim
99479,Sim,Sim,Nao,1.0,0.0,Sim
99480,Sim,Sim,Sim,1.0,0.0,Nao
99481,Sim,Sim,Sim,1.0,2.0,Sim
99482,Sim,Sim,Nao,0.0,1.0,Sim
99483,Sim,Sim,Sim,1.0,2.0,Nao
99484,Sim,Nao,Nao,1.0,1.0,Sim
99485,Sim,Sim,Sim,1.0,0.0,Nao
99486,Sim,Sim,Sim,0.0,2.0,Sim
99488,Sim,Nao,Sim,1.0,0.0,Sim
99489,Sim,Sim,Sim,1.0,0.0,Sim
99490,Nao,Nao,Sim,1.0,1.0,Nao
99491,Nao,Sim,Sim,0.0,1.0,Sim
99492,Sim,Sim,Nao,1.0,0.0,Sim
99493,Nao,Nao,Nao,1.0,0.0,Sim
99494,Sim,Sim,Sim,1.0,1.0,Sim
99495,Sim,Sim,Sim,1.0,1.0,Nao
99497,Sim,Sim,Sim,0.0,2.0,Sim
99499,Sim,Nao,Sim,1.0,0.0,Sim
99500,Nao,Sim,Sim,1.0,1.0,Nao
99502,Sim,Sim,Sim,0.0,2.0,Nao
99503,Sim,Sim,Sim,3.0,0.0,Sim
99504,Sim,Sim,Sim,1.0,2.0,Sim
99505,Sim,Nao,Nao,2.0,0.0,Nao
99507,Nao,Sim,Nao,1.0,0.0,Sim
99508,Sim,Sim,Sim,1.0,0.0,Sim
99510,Nao,Sim,Nao,0.0,1.0,Nao
99511,Sim,Sim,Sim,1.0,0.0,Nao
99512,Nao,Sim,Nao,0.0,1.0,Nao
99513,Sim,Sim,Sim,1.0,0.0,Nao
99514,Sim,Nao,Nao,1.0,1.0,Sim
99515,Sim,Sim,Sim,1.0,1.0,Sim
99516,Nao,Sim,Sim,1.0,2.0,Nao
99517,Nao,Sim,Sim,0.0,3.0,Nao
99518,Sim,Nao,Nao,1.0,1.0,Sim
99519,Sim,Sim,Sim,4.0,1.0,Nao
99520,Sim,Sim,Sim,3.0,0.0,Sim
99522,Sim,Nao,Nao,1.0,1.0,Sim
99524,Sim,Sim,Sim,1.0,0.0,Sim
99525,Nao,Sim,Nao,1.0,1.0,Nao
99526,Sim,Sim,Sim,2.0,1.0,Sim
99527,Sim,Sim,Sim,1.0,1.0,Sim
99528,Nao,Sim,Sim,0.0,1.0,Nao
99529,Nao,Sim,Nao,1.0,0.0,Nao
99530,Sim,Sim,Sim,0.0,1.0,Sim
99531,Sim,Nao,Sim,1.0,1.0,Sim
99532,Sim,Sim,Nao,0.0,1.0,Nao
99533,Sim,Nao,Sim,2.0,0.0,Sim
99534,Sim,Sim,Sim,1.0,1.0,Nao
99536,Nao,Sim,Sim,0.0,1.0,Sim
99537,Sim,Sim,Sim,1.0,1.0,Sim
99538,Sim,Sim,Sim,1.0,0.0,Sim
99539,Nao,Nao,Sim,0.0,1.0,Nao
99540,Sim,Sim,Sim,1.0,2.0,Nao
99541,Sim,Sim,Sim,2.0,0.0,Sim
99542,Sim,Sim,Sim,2.0,0.0,Sim
99543,Sim,Sim,Sim,1.0,2.0,Sim
99545,Sim,Sim,Sim,1.0,2.0,Nao
99546,Sim,Nao,Nao,1.0,1.0,Nao
99547,Sim,Nao,Sim,2.0,0.0,Nao
99548,Sim,Nao,Sim,2.0,0.0,Sim
99549,Nao,Sim,Sim,1.0,0.0,Nao
99550,Sim,Sim,Sim,2.0,0.0,Sim
99551,Sim,Sim,Sim,1.0,1.0,Sim
99553,Nao,Sim,Nao,1.0,1.0,Sim
99554,Sim,Nao,Sim,1.0,0.0,Sim
99555,Sim,Sim,Sim,0.0,1.0,Sim
99556,Sim,Nao,Sim,0.0,1.0,Nao
99557,Sim,Sim,Nao,2.0,0.0,Nao
