,DOMICILIO_ACESSO_INTERNET,TEM_RADIO,TEM_DVD,NUMERO_TV_PLASMA,NUMERO_TV_TUBO,TEM_ASSINATURA_TV
75003,Sim,Nao,Nao,1.0,0.0,Sim
75004,Nao,Nao,Nao,1.0,0.0,Nao
75005,Sim,Sim,Sim,2.0,1.0,Nao
75006,Nao,Nao,Sim,1.0,1.0,Sim
75007,Sim,Nao,Sim,1.0,0.0,Nao
75009,Sim,Sim,Sim,3.0,0.0,Sim
75012,Nao,Sim,Nao,0.0,2.0,Nao
75014,Nao,Nao,Sim,1.0,0.0,Nao
75016,Nao,Sim,Nao,0.0,1.0,Nao
75017,Nao,Nao,Sim,0.0,1.0,Nao
75021,Nao,Sim,Nao,0.0,1.0,Nao
75023,Nao,Sim,Sim,0.0,1.0,Nao
75024,Nao,Nao,Nao,0.0,1.0,Nao
75025,Nao,Sim,Sim,1.0,2.0,Nao
75029,Nao,Sim,Nao,0.0,1.0,Nao
75033,Nao,Sim,Nao,0.0,1.0,Nao
75036,Nao,Nao,Nao,0.0,1.0,Nao
75037,Nao,Sim,Nao,0.0,1.0,Nao
75038,Nao,Nao,Sim,0.0,1.0,Nao
75048,Sim,Sim,Sim,1.0,1.0,Nao
75049,Nao,Sim,Nao,0.0,1.0,Nao
75050,Nao,Sim,Sim,1.0,0.0,Nao
75051,Nao,Sim,Sim,1.0,1.0,Nao
75052,Nao,Nao,Nao,0.0,1.0,Nao
75053,Sim,Sim,Sim,1.0,1.0,Nao
75054,Sim,Sim,Nao,1.0,1.0,Nao
75055,Sim,Sim,Nao,1.0,0.0,Nao
75056,Sim,Nao,Nao,1.0,0.0,Sim
75057,Nao,Nao,Nao,1.0,0.0,Nao
75059,Nao,Sim,Sim,0.0,1.0,Nao
75060,Sim,Sim,Sim,2.0,0.0,Sim
75061,Nao,Sim,Sim,0.0,1.0,Nao
75062,Nao,Sim,Nao,1.0,0.0,Nao
75063,Nao,Nao,Sim,1.0,1.0,Nao
75064,Nao,Nao,Nao,0.0,1.0,Nao
75065,Nao,Sim,Sim,0.0,1.0,Nao
75066,Sim,Sim,Sim,0.0,1.0,Nao
75067,Nao,Nao,Nao,0.0,1.0,Nao
75068,Sim,Sim,Sim,1.0,1.0,Nao
75069,Nao,Sim,Nao,0.0,1.0,Nao
75070,Sim,Nao,Sim,1.0,0.0,Sim
75071,Nao,Sim,Sim,0.0,1.0,Nao
75072,Nao,Nao,Nao,0.0,1.0,Nao
75073,Nao,Sim,Sim,0.0,1.0,Nao
75074,Nao,Sim,Sim,0.0,1.0,Nao
75075,Nao,Sim,Sim,0.0,2.0,Nao
75076,Sim,Sim,Sim,1.0,0.0,Nao
75077,Nao,Sim,Nao,0.0,1.0,Nao
75079,Sim,Sim,Sim,0.0,1.0,Nao
75080,Nao,Sim,Sim,0.0,1.0,Nao
75081,Sim,Nao,Sim,0.0,2.0,Nao
75082,Sim,Sim,Sim,1.0,1.0,Nao
75083,Sim,Sim,Sim,1.0,2.0,Sim
75084,Sim,Sim,Sim,0.0,1.0,Nao
75085,Sim,Sim,Sim,1.0,1.0,Nao
75086,Nao,Sim,Sim,0.0,1.0,Nao
75087,Nao,Sim,Nao,1.0,1.0,Nao
75088,Nao,Sim,Nao,0.0,1.0,Nao
75089,Nao,Sim,Nao,1.0,0.0,Nao
75090,Sim,Sim,Nao,3.0,0.0,Nao
75091,Sim,Sim,Sim,1.0,0.0,Sim
75092,Sim,Sim,Sim,0.0,1.0,Nao
75093,Sim,Sim,Sim,0.0,1.0,Nao
75094,Nao,Nao,Sim,0.0,1.0,Nao
75095,Sim,Nao,Nao,0.0,2.0,Nao
75097,Nao,Sim,Sim,0.0,1.0,Nao
75098,Sim,Sim,Nao,0.0,1.0,Nao
75100,Nao,Sim,Nao,0.0,1.0,Nao
75101,Sim,Sim,Nao,0.0,1.0,Nao
75102,Sim,Sim,Sim,0.0,1.0,Nao
75103,Sim,Sim,Sim,0.0,1.0,Nao
75104,Sim,Nao,Sim,1.0,1.0,Sim
75105,Sim,Sim,Sim,2.0,1.0,Nao
75106,Sim,Nao,Sim,0.0,1.0,Nao
75107,Sim,Sim,Sim,0.0,1.0,Sim
75108,Sim,Nao,Sim,1.0,0.0,Sim
75109,Sim,Sim,Sim,2.0,0.0,Sim
75110,Sim,Sim,Sim,3.0,2.0,Sim
75111,Sim,Sim,Sim,1.0,1.0,Nao
75112,Sim,Sim,Nao,1.0,0.0,Sim
75113,Sim,Sim,Sim,1.0,1.0,Nao
75115,Sim,Sim,Sim,1.0,0.0,Nao
75116,Sim,Sim,Sim,1.0,0.0,Sim
75117,Sim,Nao,Nao,0.0,1.0,Nao
75118,Sim,Sim,Sim,1.0,0.0,Sim
75119,Sim,Sim,Sim,3.0,1.0,Sim
75121,Sim,Sim,Sim,1.0,1.0,Sim
75122,Nao,Sim,Sim,0.0,1.0,Nao
75123,Sim,Sim,Sim,4.0,0.0,Sim
75124,Nao,Sim,Sim,1.0,0.0,Nao
75125,Sim,Sim,Sim,2.0,0.0,Nao
75127,Sim,Sim,Nao,2.0,0.0,Nao
75128,Nao,Sim,Sim,1.0,2.0,Nao
75129,Sim,Sim,Sim,2.0,3.0,Sim
75130,Sim,Sim,Sim,1.0,0.0,Nao
75132,Nao,Sim,Sim,1.0,0.0,Nao
75133,Nao,Sim,Nao,0.0,2.0,Nao
75134,Sim,Sim,Sim,1.0,1.0,Sim
75135,Sim,Sim,Sim,1.0,0.0,Nao
75136,Nao,Sim,Sim,1.0,0.0,Sim
75138,Nao,Sim,Sim,1.0,1.0,Nao
75139,Sim,Sim,Sim,1.0,0.0,Sim
75140,Nao,Sim,Nao,0.0,1.0,Nao
75141,Sim,Sim,Sim,0.0,1.0,Nao
75142,Nao,Sim,Sim,1.0,0.0,Nao
75143,Sim,Sim,Sim,1.0,0.0,Sim
75146,Nao,Sim,Sim,0.0,1.0,Nao
75147,Sim,Sim,Sim,1.0,1.0,Nao
75148,Sim,Sim,Sim,0.0,1.0,Nao
75150,Sim,Sim,Sim,1.0,1.0,Nao
75151,Sim,Nao,Sim,1.0,0.0,Sim
75152,Sim,Sim,Sim,1.0,1.0,Sim
75153,Sim,Sim,Sim,0.0,2.0,Nao
75155,Nao,Sim,Nao,1.0,1.0,Nao
75156,Nao,Sim,Sim,0.0,1.0,Nao
75157,Sim,Sim,Sim,1.0,0.0,Nao
75158,Sim,Sim,Sim,1.0,0.0,Nao
75159,Nao,Sim,Nao,0.0,1.0,Nao
75160,Nao,Nao,Sim,1.0,0.0,Nao
75162,Nao,Nao,Nao,0.0,1.0,Nao
75163,Nao,Nao,Nao,0.0,1.0,Nao
75164,Sim,Sim,Sim,1.0,0.0,Nao
75165,Nao,Nao,Nao,0.0,1.0,Nao
75166,Nao,Nao,Nao,0.0,2.0,Nao
75167,Nao,Nao,Sim,1.0,1.0,Nao
75168,Sim,Sim,Sim,1.0,1.0,Nao
75170,Nao,Sim,Nao,0.0,1.0,Nao
75171,Nao,Sim,Sim,0.0,1.0,Nao
75173,Nao,Nao,Nao,0.0,1.0,Nao
75174,Nao,Sim,Nao,0.0,1.0,Nao
75175,Nao,Sim,Nao,1.0,1.0,Nao
75176,Nao,Sim,Nao,1.0,0.0,Nao
75177,Nao,Sim,Sim,1.0,1.0,Nao
75178,Sim,Sim,Sim,2.0,0.0,Nao
75180,Nao,Nao,Nao,1.0,0.0,Nao
75181,Nao,Sim,Sim,0.0,1.0,Nao
75182,Sim,Sim,Sim,1.0,1.0,Nao
75183,Nao,Sim,Nao,0.0,1.0,Nao
75184,Nao,Sim,Nao,0.0,1.0,Nao
75186,Nao,Sim,Sim,0.0,1.0,Nao
75188,Nao,Sim,Nao,0.0,1.0,Nao
75189,Nao,Sim,Sim,1.0,0.0,Sim
75190,Sim,Sim,Sim,0.0,1.0,Sim
75191,Sim,Sim,Sim,0.0,1.0,Nao
75192,Sim,Sim,Sim,1.0,1.0,Nao
75193,Nao,Sim,Nao,0.0,1.0,Nao
75194,Nao,Sim,Sim,0.0,1.0,Nao
75195,Sim,Sim,Sim,1.0,1.0,Nao
75196,Sim,Sim,Sim,1.0,0.0,Nao
75197,Sim,Sim,Sim,1.0,0.0,Sim
75199,Sim,Nao,Sim,2.0,0.0,Sim
75200,Sim,Sim,Sim,1.0,2.0,Nao
75203,Nao,Sim,Sim,1.0,1.0,Nao
75205,Sim,Nao,Nao,1.0,0.0,Sim
75206,Sim,Sim,Sim,1.0,0.0,Nao
75209,Nao,Sim,Nao,0.0,1.0,Nao
75210,Sim,Sim,Sim,0.0,2.0,Nao
75211,Sim,Sim,Sim,1.0,1.0,Nao
75220,Sim,Nao,Nao,1.0,0.0,Nao
75221,Sim,Sim,Nao,0.0,1.0,Nao
75222,Sim,Nao,Nao,1.0,0.0,Sim
75223,Sim,Sim,Sim,1.0,0.0,Sim
75224,Sim,Sim,Nao,0.0,2.0,Sim
75225,Sim,Sim,Sim,1.0,1.0,Nao
75227,Sim,Sim,Sim,1.0,1.0,Sim
75228,Sim,Nao,Nao,0.0,1.0,Nao
75230,Nao,Sim,Sim,0.0,1.0,Nao
75231,Nao,Sim,Nao,0.0,1.0,Nao
75232,Nao,Nao,Nao,1.0,0.0,Nao
75234,Sim,Sim,Sim,2.0,0.0,Sim
75235,Sim,Sim,Sim,2.0,1.0,Nao
75236,Sim,Sim,Nao,1.0,0.0,Nao
75237,Nao,Sim,Sim,0.0,1.0,Nao
75240,Sim,Sim,Sim,0.0,1.0,Nao
75243,Sim,Sim,Sim,1.0,0.0,Nao
75244,Nao,Sim,Sim,0.0,1.0,Nao
75245,Nao,Sim,Sim,2.0,1.0,Nao
75249,Sim,Sim,Sim,0.0,1.0,Nao
75250,Nao,Sim,Nao,0.0,1.0,Nao
75253,Sim,Sim,Nao,3.0,1.0,Sim
75256,Nao,Sim,Sim,1.0,2.0,Nao
75257,Nao,Sim,Sim,1.0,1.0,Sim
75258,Nao,Sim,Sim,1.0,0.0,Nao
75259,Nao,Sim,Sim,1.0,0.0,Nao
75261,Nao,Sim,Sim,1.0,0.0,Nao
75262,Nao,Nao,Sim,0.0,1.0,Nao
75263,Nao,Sim,Nao,0.0,1.0,Nao
75264,Sim,Sim,Nao,1.0,0.0,Nao
75266,Nao,Nao,Sim,1.0,0.0,Nao
75267,Sim,Sim,Sim,0.0,2.0,Nao
75268,Nao,Sim,Sim,1.0,0.0,Nao
75269,Sim,Sim,Sim,1.0,0.0,Nao
75270,Sim,Sim,Sim,0.0,3.0,Sim
75272,Nao,Sim,Nao,0.0,1.0,Nao
75273,Sim,Nao,Nao,1.0,1.0,Sim
75274,Sim,Sim,Sim,1.0,1.0,Sim
75275,Sim,Sim,Sim,1.0,1.0,Nao
75277,Nao,Sim,Sim,0.0,2.0,Nao
75278,Sim,Sim,Sim,0.0,4.0,Nao
75279,Sim,Sim,Sim,1.0,0.0,Sim
75280,Nao,Sim,Sim,2.0,0.0,Nao
75281,Sim,Sim,Sim,1.0,1.0,Nao
75282,Nao,Sim,Sim,0.0,1.0,Nao
75284,Sim,Sim,Sim,1.0,1.0,Sim
75285,Nao,Sim,Sim,0.0,1.0,Nao
75286,Sim,Nao,Sim,3.0,0.0,Sim
75289,Sim,Sim,Sim,3.0,0.0,Nao
75291,Sim,Sim,Sim,2.0,0.0,Sim
75292,Sim,Nao,Sim,2.0,1.0,Sim
75293,Sim,Sim,Nao,1.0,0.0,Sim
75294,Nao,Sim,Sim,1.0,0.0,Nao
75295,Sim,Nao,Sim,1.0,1.0,Sim
75296,Sim,Sim,Sim,1.0,0.0,Sim
75297,Nao,Sim,Sim,2.0,2.0,Nao
75298,Nao,Sim,Nao,1.0,0.0,Nao
75299,Sim,Sim,Nao,0.0,1.0,Sim
75300,Sim,Sim,Nao,0.0,1.0,Nao
75302,Nao,Sim,Sim,1.0,1.0,Sim
75303,Sim,Sim,Nao,1.0,0.0,Sim
75305,Sim,Sim,Sim,0.0,1.0,Nao
75306,Sim,Sim,Sim,0.0,2.0,Nao
75307,Sim,Sim,Sim,1.0,1.0,Nao
75308,Sim,Sim,Sim,1.0,1.0,Nao
75309,Sim,Sim,Sim,1.0,0.0,Nao
75310,Nao,Sim,Sim,0.0,1.0,Nao
75311,Nao,Sim,Sim,1.0,0.0,Nao
75312,Sim,Sim,Sim,1.0,0.0,Nao
75313,Sim,Sim,Sim,1.0,1.0,Sim
75314,Sim,Sim,Sim,0.0,1.0,Sim
75315,Sim,Sim,Sim,1.0,1.0,Nao
75316,Sim,Sim,Sim,1.0,1.0,Nao
75317,Nao,Sim,Nao,0.0,1.0,Nao
75318,Sim,Sim,Sim,3.0,0.0,Nao
75319,Nao,Sim,Sim,1.0,0.0,Nao
75320,Nao,Sim,Sim,0.0,1.0,Nao
75321,Nao,Sim,Nao,1.0,0.0,Nao
75322,Sim,Sim,Sim,1.0,1.0,Nao
75323,Nao,Sim,Sim,1.0,2.0,Nao
75324,Nao,Sim,Sim,1.0,1.0,Nao
75325,Sim,Sim,Sim,2.0,1.0,Sim
75327,Sim,Sim,Sim,1.0,2.0,Nao
75328,Sim,Sim,Sim,2.0,0.0,Nao
75329,Sim,Nao,Sim,1.0,0.0,Nao
75330,Sim,Sim,Sim,2.0,0.0,Nao
75331,Nao,Sim,Sim,1.0,0.0,Nao
75332,Sim,Nao,Sim,2.0,0.0,Sim
75333,Sim,Sim,Sim,1.0,1.0,Nao
75334,Sim,Sim,Sim,1.0,0.0,Nao
75335,Nao,Sim,Sim,0.0,1.0,Nao
75336,Sim,Sim,Sim,1.0,0.0,Nao
75337,Sim,Sim,Nao,1.0,0.0,Nao
75338,Sim,Sim,Sim,1.0,1.0,Sim
75339,Sim,Nao,Sim,1.0,0.0,Nao
75340,Sim,Nao,Nao,1.0,0.0,Sim
75341,Sim,Nao,Nao,2.0,0.0,Nao
75342,Sim,Nao,Sim,1.0,1.0,Nao
75343,Sim,Sim,Sim,1.0,0.0,Nao
75344,Sim,Sim,Sim,2.0,2.0,Nao
75345,Sim,Sim,Sim,0.0,1.0,Nao
75347,Sim,Sim,Nao,1.0,1.0,Sim
75348,Nao,Sim,Sim,0.0,1.0,Sim
75351,Sim,Sim,Sim,2.0,2.0,Nao
75352,Nao,Sim,Sim,0.0,2.0,Nao
75353,Sim,Sim,Nao,1.0,0.0,Nao
75354,Sim,Sim,Sim,1.0,1.0,Nao
75355,Sim,Sim,Sim,3.0,0.0,Nao
75356,Sim,Nao,Sim,1.0,0.0,Sim
75357,Sim,Sim,Sim,2.0,0.0,Nao
75358,Sim,Nao,Nao,1.0,0.0,Nao
75361,Nao,Sim,Nao,0.0,2.0,Nao
75362,Nao,Sim,Nao,0.0,1.0,Nao
75363,Nao,Sim,Nao,0.0,1.0,Nao
75364,Sim,Nao,Nao,1.0,0.0,Nao
75365,Sim,Sim,Nao,0.0,1.0,Nao
75366,Sim,Sim,Nao,0.0,1.0,Nao
75367,Sim,Sim,Sim,0.0,1.0,Nao
75368,Sim,Sim,Sim,0.0,3.0,Nao
75369,Nao,Sim,Nao,0.0,1.0,Nao
75370,Nao,Sim,Sim,1.0,1.0,Nao
75371,Sim,Sim,Sim,0.0,1.0,Nao
75372,Sim,Nao,Sim,0.0,1.0,Nao
75373,Nao,Sim,Sim,1.0,0.0,Nao
75374,Sim,Sim,Nao,0.0,1.0,Nao
75375,Nao,Sim,Nao,0.0,1.0,Nao
75377,Nao,Sim,Nao,0.0,1.0,Nao
75378,Nao,Nao,Nao,0.0,1.0,Nao
75379,Sim,Sim,Nao,0.0,1.0,Nao
75380,Nao,Nao,Nao,0.0,1.0,Nao
75384,Nao,Sim,Sim,0.0,1.0,Nao
75385,Sim,Nao,Nao,0.0,1.0,Nao
75387,Nao,Sim,Nao,0.0,2.0,Nao
75388,Sim,Sim,Sim,1.0,0.0,Nao
75389,Sim,Sim,Sim,0.0,1.0,Nao
75391,Nao,Sim,Sim,0.0,1.0,Nao
75392,Sim,Sim,Nao,1.0,0.0,Nao
75393,Nao,Sim,Sim,0.0,1.0,Nao
75394,Sim,Sim,Sim,0.0,1.0,Nao
75395,Nao,Sim,Nao,0.0,1.0,Nao
75396,Nao,Sim,Sim,0.0,1.0,Nao
75397,Sim,Sim,Sim,0.0,1.0,Nao
75399,Sim,Sim,Nao,0.0,1.0,Nao
75401,Nao,Sim,Sim,0.0,1.0,Nao
75402,Nao,Sim,Sim,0.0,2.0,Nao
75403,Nao,Sim,Nao,1.0,1.0,Nao
75408,Nao,Sim,Sim,0.0,2.0,Nao
75414,Nao,Sim,Sim,0.0,2.0,Nao
75417,Nao,Nao,Nao,0.0,1.0,Nao
75418,Nao,Sim,Sim,1.0,0.0,Sim
75419,Nao,Sim,Sim,0.0,1.0,Nao
75420,Sim,Sim,Sim,0.0,1.0,Nao
75422,Nao,Sim,Nao,0.0,1.0,Nao
75423,Nao,Sim,Nao,0.0,2.0,Nao
75424,Sim,Sim,Sim,1.0,0.0,Sim
75425,Sim,Sim,Sim,0.0,2.0,Nao
75427,Nao,Sim,Sim,0.0,1.0,Nao
75428,Nao,Sim,Sim,0.0,1.0,Nao
75430,Nao,Sim,Sim,0.0,2.0,Nao
75431,Nao,Sim,Sim,0.0,1.0,Nao
75433,Nao,Sim,Nao,0.0,1.0,Nao
75435,Nao,Nao,Nao,1.0,0.0,Sim
75436,Nao,Sim,Nao,0.0,1.0,Sim
75438,Nao,Sim,Nao,1.0,0.0,Nao
75439,Nao,Sim,Sim,1.0,0.0,Nao
75441,Nao,Sim,Sim,1.0,1.0,Nao
75442,Nao,Nao,Nao,0.0,1.0,Nao
75443,Sim,Nao,Sim,0.0,2.0,Sim
75444,Nao,Sim,Sim,2.0,1.0,Nao
75445,Nao,Sim,Nao,0.0,1.0,Nao
75446,Nao,Nao,Nao,0.0,1.0,Nao
75447,Nao,Sim,Sim,0.0,1.0,Nao
75448,Nao,Sim,Nao,0.0,1.0,Nao
75450,Nao,Sim,Nao,1.0,0.0,Nao
75451,Sim,Sim,Sim,1.0,0.0,Sim
75452,Nao,Nao,Sim,1.0,0.0,Nao
75453,Nao,Sim,Sim,0.0,3.0,Nao
75454,Nao,Sim,Nao,0.0,1.0,Nao
75456,Sim,Sim,Sim,1.0,0.0,Sim
75458,Sim,Sim,Sim,1.0,1.0,Sim
75462,Sim,Sim,Sim,1.0,0.0,Nao
75463,Sim,Sim,Sim,1.0,0.0,Nao
75466,Sim,Sim,Sim,2.0,0.0,Sim
75467,Nao,Sim,Nao,0.0,2.0,Sim
75468,Sim,Nao,Sim,4.0,0.0,Sim
75471,Sim,Sim,Sim,2.0,0.0,Sim
75474,Sim,Sim,Sim,4.0,1.0,Sim
75475,Nao,Sim,Sim,0.0,1.0,Nao
75476,Sim,Sim,Sim,3.0,3.0,Sim
75477,Sim,Sim,Sim,5.0,2.0,Sim
75478,Sim,Sim,Sim,2.0,1.0,Nao
75479,Sim,Sim,Sim,3.0,3.0,Sim
75480,Nao,Sim,Sim,1.0,0.0,Nao
75481,Sim,Sim,Sim,4.0,3.0,Sim
75482,Sim,Sim,Sim,3.0,0.0,Sim
75483,Nao,Nao,Nao,0.0,1.0,Nao
75484,Sim,Sim,Sim,2.0,0.0,Sim
75485,Sim,Sim,Sim,1.0,2.0,Sim
75486,Sim,Sim,Sim,5.0,1.0,Sim
75487,Sim,Nao,Sim,2.0,0.0,Sim
75488,Nao,Sim,Sim,1.0,0.0,Nao
75490,Sim,Nao,Sim,1.0,0.0,Sim
75491,Sim,Nao,Sim,1.0,3.0,Sim
75492,Nao,Sim,Sim,3.0,1.0,Nao
75494,Nao,Sim,Sim,2.0,1.0,Nao
75495,Sim,Sim,Sim,1.0,1.0,Nao
75497,Sim,Sim,Sim,3.0,0.0,Sim
75498,Sim,Sim,Sim,0.0,2.0,Nao
75499,Sim,Sim,Sim,1.0,1.0,Nao
75501,Sim,Sim,Sim,2.0,0.0,Sim
75502,Nao,Sim,Sim,1.0,1.0,Sim
75503,Sim,Sim,Sim,2.0,0.0,Sim
75504,Sim,Sim,Nao,2.0,0.0,Nao
75505,Sim,Sim,Sim,0.0,2.0,Nao
75506,Sim,Sim,Sim,2.0,1.0,Sim
75507,Sim,Sim,Sim,3.0,1.0,Sim
75509,Sim,Sim,Sim,2.0,1.0,Sim
75511,Sim,Sim,Sim,1.0,1.0,Sim
75512,Nao,Sim,Sim,1.0,0.0,Nao
75513,Sim,Sim,Sim,2.0,0.0,Sim
75514,Sim,Sim,Sim,1.0,2.0,Sim
75515,Sim,Sim,Sim,5.0,1.0,Sim
75516,Nao,Sim,Sim,0.0,1.0,Nao
75517,Nao,Sim,Sim,0.0,2.0,Nao
75518,Sim,Sim,Sim,2.0,1.0,Sim
75519,Nao,Sim,Nao,1.0,0.0,Nao
75521,Sim,Nao,Sim,1.0,0.0,Sim
75522,Sim,Nao,Sim,1.0,0.0,Sim
75523,Sim,Sim,Sim,0.0,1.0,Nao
75525,Sim,Sim,Sim,1.0,1.0,Nao
75526,Sim,Sim,Sim,2.0,1.0,Nao
75527,Nao,Sim,Nao,0.0,1.0,Nao
75528,Sim,Nao,Sim,2.0,1.0,Sim
75529,Sim,Sim,Sim,0.0,3.0,Sim
75532,Nao,Sim,Sim,1.0,0.0,Nao
75533,Sim,Nao,Sim,0.0,2.0,Sim
75534,Sim,Sim,Sim,2.0,0.0,Sim
75535,Sim,Nao,Sim,1.0,3.0,Nao
75536,Nao,Sim,Sim,0.0,3.0,Nao
75537,Sim,Nao,Sim,0.0,2.0,Nao
75538,Nao,Sim,Sim,0.0,1.0,Nao
75539,Sim,Sim,Nao,1.0,2.0,Nao
75540,Nao,Sim,Sim,1.0,1.0,Nao
75541,Sim,Nao,Sim,0.0,1.0,Nao
75542,Sim,Nao,Sim,1.0,0.0,Nao
75543,Sim,Nao,Sim,2.0,0.0,Nao
75546,Sim,Nao,Nao,1.0,0.0,Nao
75548,Sim,Nao,Sim,0.0,1.0,Nao
75550,Nao,Sim,Sim,0.0,1.0,Nao
75551,Nao,Sim,Nao,0.0,1.0,Nao
75553,Nao,Sim,Nao,0.0,1.0,Nao
75554,Nao,Nao,Nao,1.0,1.0,Nao
75555,Nao,Sim,Nao,1.0,1.0,Nao
75556,Nao,Sim,Sim,0.0,2.0,Nao
75558,Nao,Sim,Sim,0.0,1.0,Nao
75559,Nao,Nao,Nao,0.0,1.0,Nao
75561,Nao,Sim,Sim,0.0,1.0,Nao
75562,Sim,Sim,Nao,0.0,2.0,Nao
75563,Nao,Sim,Nao,1.0,0.0,Nao
75564,Nao,Sim,Sim,1.0,1.0,Nao
75566,Sim,Sim,Sim,1.0,0.0,Nao
75567,Sim,Sim,Nao,1.0,0.0,Nao
75568,Nao,Sim,Nao,1.0,0.0,Nao
75572,Nao,Nao,Nao,0.0,1.0,Nao
75573,Nao,Sim,Sim,1.0,1.0,Nao
75575,Nao,Nao,Nao,0.0,1.0,Nao
75578,Nao,Sim,Sim,1.0,1.0,Nao
75579,Nao,Sim,Nao,0.0,1.0,Nao
75583,Nao,Sim,Sim,1.0,0.0,Nao
75584,Nao,Nao,Nao,0.0,1.0,Nao
75585,Nao,Sim,Sim,1.0,0.0,Nao
75586,Nao,Sim,Nao,1.0,0.0,Nao
75587,Nao,Sim,Nao,0.0,1.0,Nao
75588,Nao,Sim,Nao,1.0,1.0,Nao
75589,Sim,Nao,Sim,1.0,2.0,Sim
75590,Sim,Sim,Sim,1.0,1.0,Nao
75591,Sim,Sim,Sim,1.0,0.0,Nao
75592,Sim,Sim,Sim,1.0,1.0,Sim
75594,Sim,Sim,Sim,2.0,1.0,Sim
75597,Sim,Sim,Sim,2.0,0.0,Nao
75598,Sim,Nao,Sim,0.0,1.0,Nao
75599,Nao,Nao,Nao,0.0,2.0,Nao
75600,Nao,Sim,Nao,1.0,0.0,Nao
75601,Sim,Sim,Sim,2.0,1.0,Sim
75603,Nao,Sim,Sim,0.0,1.0,Nao
75604,Sim,Sim,Sim,1.0,3.0,Sim
75606,Sim,Sim,Sim,0.0,1.0,Sim
75607,Sim,Sim,Sim,1.0,1.0,Sim
75608,Sim,Sim,Sim,3.0,0.0,Sim
75609,Sim,Sim,Sim,0.0,2.0,Nao
75610,Sim,Nao,Nao,1.0,0.0,Nao
75611,Sim,Sim,Nao,1.0,0.0,Sim
75612,Sim,Sim,Sim,1.0,0.0,Sim
75613,Nao,Nao,Sim,1.0,1.0,Sim
75616,Sim,Nao,Sim,0.0,1.0,Sim
75617,Sim,Sim,Sim,0.0,2.0,Nao
75618,Sim,Sim,Sim,1.0,1.0,Nao
75619,Sim,Nao,Nao,0.0,1.0,Sim
75620,Sim,Sim,Sim,1.0,0.0,Sim
75621,Sim,Nao,Nao,1.0,0.0,Sim
75622,Sim,Sim,Sim,1.0,1.0,Sim
75624,Nao,Sim,Sim,2.0,0.0,Sim
75625,Sim,Sim,Nao,0.0,2.0,Nao
75626,Sim,Sim,Sim,0.0,1.0,Nao
75627,Sim,Sim,Sim,1.0,0.0,Sim
75628,Nao,Nao,Sim,0.0,1.0,Nao
75629,Sim,Sim,Sim,1.0,0.0,Nao
75632,Sim,Nao,Sim,0.0,2.0,Nao
75633,Nao,Sim,Sim,0.0,1.0,Sim
75634,Sim,Sim,Sim,0.0,2.0,Nao
75636,Nao,Sim,Nao,0.0,1.0,Nao
75637,Sim,Sim,Sim,1.0,1.0,Nao
75638,Sim,Sim,Sim,1.0,1.0,Nao
75639,Sim,Nao,Nao,0.0,1.0,Nao
75640,Sim,Sim,Sim,1.0,0.0,Nao
75641,Sim,Sim,Sim,0.0,1.0,Nao
75642,Nao,Sim,Sim,0.0,1.0,Nao
75643,Sim,Sim,Sim,1.0,1.0,Sim
75644,Nao,Sim,Sim,0.0,2.0,Nao
75645,Nao,Sim,Sim,0.0,1.0,Nao
75646,Sim,Sim,Sim,1.0,0.0,Sim
75647,Nao,Sim,Sim,1.0,1.0,Sim
75648,Nao,Nao,Sim,1.0,1.0,Nao
75649,Sim,Sim,Sim,1.0,0.0,Nao
75650,Nao,Sim,Sim,2.0,0.0,Sim
75651,Sim,Sim,Sim,1.0,1.0,Sim
75652,Sim,Sim,Sim,0.0,2.0,Nao
75653,Sim,Sim,Sim,0.0,1.0,Sim
75654,Sim,Nao,Sim,0.0,1.0,Nao
75655,Sim,Sim,Sim,4.0,0.0,Nao
75657,Sim,Sim,Sim,1.0,1.0,Sim
75658,Nao,Sim,Sim,0.0,1.0,Nao
75660,Sim,Sim,Sim,1.0,2.0,Sim
75664,Sim,Nao,Sim,0.0,2.0,Nao
75666,Sim,Sim,Sim,1.0,1.0,Nao
75667,Sim,Sim,Nao,0.0,2.0,Nao
75668,Sim,Sim,Sim,1.0,1.0,Nao
75670,Sim,Sim,Sim,2.0,0.0,Sim
75671,Sim,Sim,Nao,1.0,1.0,Nao
75673,Sim,Sim,Sim,0.0,1.0,Sim
75674,Nao,Sim,Nao,1.0,1.0,Nao
75676,Sim,Sim,Sim,2.0,1.0,Sim
75678,Sim,Sim,Sim,0.0,1.0,Sim
75679,Sim,Sim,Sim,0.0,1.0,Nao
75680,Sim,Nao,Nao,1.0,0.0,Nao
75681,Sim,Sim,Sim,1.0,1.0,Sim
75683,Sim,Sim,Sim,1.0,1.0,Sim
75684,Nao,Sim,Sim,1.0,0.0,Nao
75686,Nao,Sim,Sim,1.0,1.0,Sim
75687,Sim,Sim,Sim,1.0,0.0,Nao
75689,Sim,Sim,Sim,0.0,1.0,Nao
75690,Sim,Sim,Nao,1.0,0.0,Nao
75691,Sim,Sim,Sim,1.0,1.0,Nao
75692,Sim,Sim,Sim,0.0,1.0,Sim
75693,Sim,Sim,Sim,1.0,0.0,Sim
75695,Sim,Nao,Sim,1.0,0.0,Sim
75696,Sim,Sim,Sim,1.0,1.0,Nao
